,장소,주차장수,면수,주차장수 대비 면수
4265,서울특별시 강남구 삼성동 77-24,5.0,2459.0,491.8
4266,서울특별시 강남구 논현동 150-12,8.0,515.0,64.375
4267,서울특별시 강남구 신사동 665-6,1.0,45.0,45.0
4268,서울특별시 강남구 역삼동 664-37,9.0,2419.0,268.77777777777777
4269,서울특별시 강남구 논현동 231-6,1.0,173.0,173.0
4270,서울특별시 강남구 수서동 서울 강남구 수서동 736,0.0,0.0,0.0
4271,서울특별시 강남구 논현동 학동로2길54,22.0,1055.0,47.95454545454545
4272,서울특별시 강남구 역삼동 838-13,6.0,1054.0,175.66666666666666
4273,서울특별시 강남구 신사동 502-1,13.0,376.0,28.923076923076923
4274,서울특별시 강남구 수서동 712번지주변,0.0,0.0,0.0
4275,서울특별시 강남구 역삼동 807-16,2.0,757.0,378.5
4276,서울특별시 강남구 역삼동 703-3,11.0,2516.0,228.72727272727272
4277,서울특별시 강남구 역삼동 756-2,1.0,138.0,138.0
4278,서울특별시 강남구 청담동 115,2.0,31.0,15.5
4279,서울특별시 강남구 논현동 232-17,1.0,173.0,173.0
4280,서울특별시 강남구 논현동 212,10.0,1005.0,100.5
4281,서울특별시 강남구 신사동 609-5,9.0,1472.0,163.55555555555554
4282,서울특별시 강남구 대치동 956-13,14.0,6586.0,470.42857142857144
4283,서울특별시 강남구 청담동 77 부근,2.0,31.0,15.5
4284,서울특별시 강남구 신사동 561-11,9.0,244.0,27.11111111111111
4285,서울특별시 강남구 신사동 540-18,10.0,346.0,34.6
4286,서울특별시 강남구 역삼동 696-7,10.0,1489.0,148.9
4287,서울특별시 강남구 일원동 620-12,0.0,0.0,0.0
4288,서울특별시 강남구 대치동 989-13,2.0,111.0,55.5
4289,서울특별시 강남구 대치동 889-75,11.0,1826.0,166.0
4290,서울특별시 강남구 역삼동 논현로101길,4.0,991.0,247.75
4291,서울특별시 강남구 논현동 159-16번지,22.0,1032.0,46.90909090909091
4292,서울특별시 강남구 삼성동 111-153,1.0,20.0,20.0
4293,서울특별시 강남구 역삼동 836-23,6.0,1054.0,175.66666666666666
4294,서울특별시 강남구 논현동 74-25번지,12.0,1139.0,94.91666666666667
4295,서울특별시 강남구 역삼동 645-21,17.0,2172.0,127.76470588235294
4296,서울특별시 강남구 청담동 40-20,9.0,944.0,104.88888888888889
4297,서울특별시 강남구 일원동 717-1,0.0,0.0,0.0
4298,서울특별시 강남구 역삼동 825-20주변,32.0,3030.0,94.6875
4299,서울특별시 강남구 압구정동 475 부근,2.0,390.0,195.0
4300,서울특별시 강남구 삼성동 142-22,12.0,3011.0,250.91666666666666
4301,서울특별시 강남구 논현동 254-3,9.0,873.0,97.0
4302,서울특별시 강남구 신사동 578,9.0,1472.0,163.55555555555554
4303,서울특별시 강남구 논현동 140-3,19.0,743.0,39.10526315789474
4304,서울특별시 강남구 대치동 897-8,11.0,1826.0,166.0
4305,서울특별시 강남구 개포동 1221-12,0.0,0.0,0.0
4306,서울특별시 강남구 역삼동 논현로85길33,12.0,2050.0,170.83333333333334
4307,서울특별시 강남구 역삼동 822,31.0,3049.0,98.35483870967742
4308,서울특별시 강남구 역삼동 657,1.0,173.0,173.0
4309,서울특별시 강남구 논현동 141-9주변,18.0,660.0,36.666666666666664
4310,서울특별시 강남구 청담동 31-19,2.0,205.0,102.5
4311,서울특별시 강남구 삼성동 115-11,0.0,0.0,0.0
4312,서울특별시 강남구 도곡동 952-12,1.0,363.0,363.0
4313,서울특별시 강남구 신사동 563-10,8.0,908.0,113.5
4314,서울특별시 강남구 신사동 653-2,1.0,45.0,45.0
4315,서울특별시 강남구 삼성동 143-1,11.0,2781.0,252.8181818181818
4316,서울특별시 강남구 역삼동 618-2,20.0,1366.0,68.3
4317,서울특별시 강남구 논현동 272-22,2.0,40.0,20.0
4318,서울특별시 강남구 청담동 11월 26일,2.0,31.0,15.5
4319,서울특별시 강남구 삼성동 160주변,4.0,2327.0,581.75
4320,서울특별시 강남구 논현동 117-8,16.0,1941.0,121.3125
4321,서울특별시 강남구 자곡동 597,0.0,0.0,0.0
4322,서울특별시 강남구 신사동 657-36주변,1.0,45.0,45.0
4323,서울특별시 강남구 신사동 511-8,14.0,426.0,30.428571428571427
4324,서울특별시 강남구 논현동 254-4,9.0,873.0,97.0
4325,서울특별시 강남구 역삼동 704-53,12.0,2425.0,202.08333333333334
4326,서울특별시 강남구 개포동 168-8,0.0,0.0,0.0
4327,서울특별시 강남구 청담동 129-16,5.0,796.0,159.2
4328,서울특별시 강남구 논현동 124-34,18.0,710.0,39.44444444444444
4329,서울특별시 강남구 삼성동 110-2주변,4.0,715.0,178.75
4330,서울특별시 강남구 도곡동 553-3,5.0,1024.0,204.8
4331,서울특별시 강남구 도곡동 876-6,2.0,545.0,272.5
4332,서울특별시 강남구 논현동 232-3,1.0,173.0,173.0
4333,서울특별시 강남구 역삼동 686-15,2.0,923.0,461.5
4334,서울특별시 강남구 역삼동 강남대로62길,6.0,1054.0,175.66666666666666
4335,서울특별시 강남구 논현동 244-5,12.0,1073.0,89.41666666666667
4336,서울특별시 강남구 삼성동  172-66 부근,15.0,6461.0,430.73333333333335
4337,서울특별시 강남구 일원동 712-5,1.0,2850.0,2850.0
4338,서울특별시 강남구 논현동 230-2,1.0,173.0,173.0
4339,서울특별시 강남구 논현동 239,16.0,1844.0,115.25
4340,서울특별시 강남구 역삼동 734-5,0.0,0.0,0.0
4341,서울특별시 강남구 일원동 623-10,0.0,0.0,0.0
4342,서울특별시 강남구 논현동 115-16,16.0,1619.0,101.1875
4343,서울특별시 강남구 역삼동 테헤란로20길 20,19.0,2745.0,144.47368421052633
4344,서울특별시 강남구 도곡동 554-5,4.0,984.0,246.0
4345,서울특별시 강남구 청담동 117-38,3.0,130.0,43.333333333333336
4346,서울특별시 강남구 도곡동 452,0.0,0.0,0.0
4347,서울특별시 강남구 역삼동 677-18,10.0,2577.0,257.7
4348,서울특별시 강남구 논현동 도산대로 176 주변,7.0,210.0,30.0
4349,서울특별시 강남구 역삼동 674-43,10.0,2577.0,257.7
4350,서울특별시 강남구 대치동 983-3,3.0,1402.0,467.3333333333333
4351,서울특별시 강남구 논현동 60-18,9.0,1121.0,124.55555555555556
4352,서울특별시 강남구 역삼동 837-16,7.0,946.0,135.14285714285714
4353,서울특별시 강남구 대치동 508,0.0,0.0,0.0
4354,서울특별시 강남구 대치동 889-70번지주변,12.0,2975.0,247.91666666666666
4355,서울특별시 강남구 청담동 139-12,2.0,31.0,15.5
4356,서울특별시 강남구 청담동 12월 11일,2.0,31.0,15.5
4357,서울특별시 강남구 역삼동 강남대로66길,7.0,946.0,135.14285714285714
4358,서울특별시 강남구 일원동 678-8,0.0,0.0,0.0
4359,서울특별시 강남구 수서동 214-3(수서고속철),0.0,0.0,0.0
4360,서울특별시 강남구 대치동 948-2,11.0,3297.0,299.72727272727275
4361,서울특별시 강남구 논현동 6주변,12.0,373.0,31.083333333333332
4362,서울특별시 강남구 신사동 633-2,5.0,437.0,87.4
4363,서울특별시 강남구 대치동 1009-1,0.0,0.0,0.0
4364,서울특별시 강남구 개포동 186-1,0.0,0.0,0.0
4365,서울특별시 강남구 논현동 163-6,22.0,1055.0,47.95454545454545
4366,서울특별시 강남구 논현동 166-3번지,23.0,1415.0,61.52173913043478
4367,서울특별시 강남구 역삼동 827-20번지,25.0,2330.0,93.2
4368,서울특별시 강남구 대치동 943-24주변,12.0,6125.0,510.4166666666667
4369,서울특별시 강남구 대치동 889-5,13.0,2162.0,166.30769230769232
4370,서울특별시 강남구 논현동 139,17.0,702.0,41.294117647058826
4371,서울특별시 강남구 청담동 서울 강남구 청담동 134-41,5.0,823.0,164.6
4372,서울특별시 강남구 청담동 43,8.0,969.0,121.125
4373,서울특별시 강남구 청담동 도산대로414,2.0,54.0,27.0
4374,서울특별시 강남구 논현동 163-16,23.0,1415.0,61.52173913043478
4375,서울특별시 강남구 수서동 736-1,0.0,0.0,0.0
4376,서울특별시 강남구 신사동 516-18,14.0,426.0,30.428571428571427
4377,서울특별시 강남구 논현동 141-6,20.0,683.0,34.15
4378,서울특별시 강남구 신사동 541-18,11.0,397.0,36.09090909090909
4379,서울특별시 강남구 신사동 636-17,1.0,65.0,65.0
4380,서울특별시 강남구 수서동 736주변,0.0,0.0,0.0
4381,서울특별시 강남구 논현동 254-21,8.0,864.0,108.0
4382,서울특별시 강남구 신사동 545-12,14.0,1125.0,80.35714285714286
4383,서울특별시 강남구 삼성동 116-1,1.0,45.0,45.0
4384,서울특별시 강남구 대치동 916-29,4.0,1497.0,374.25
4385,서울특별시 강남구 대치동 889-55,12.0,2975.0,247.91666666666666
4386,서울특별시 강남구 신사동 535-9,12.0,423.0,35.25
4387,서울특별시 강남구 청담동 96-29,2.0,31.0,15.5
4388,서울특별시 강남구 역삼동 636-25,27.0,2761.0,102.25925925925925
4389,서울특별시 강남구 신사동 523-35,13.0,1109.0,85.3076923076923
4390,서울특별시 강남구 신사동 631-15,6.0,633.0,105.5
4391,서울특별시 강남구 논현동 111-29,10.0,1150.0,115.0
4392,서울특별시 강남구 청담동 40-13,8.0,875.0,109.375
4393,서울특별시 강남구 논현동 232-2,1.0,173.0,173.0
4394,서울특별시 강남구 논현동 학동로20길32,12.0,653.0,54.416666666666664
4395,서울특별시 강남구 대치동 934-26,2.0,164.0,82.0
4396,서울특별시 강남구 신사동 선릉로157길,1.0,45.0,45.0
4397,서울특별시 강남구 개포동 1184-17,0.0,0.0,0.0
4398,서울특별시 강남구 역삼동 640-7,10.0,1955.0,195.5
4399,서울특별시 강남구 역삼동 603-7번지,9.0,1059.0,117.66666666666667
4400,서울특별시 강남구 청담동 20,3.0,65.0,21.666666666666668
4401,서울특별시 강남구 대치동 932-36,2.0,111.0,55.5
4402,서울특별시 강남구 역삼동 봉은사로22길 30,7.0,941.0,134.42857142857142
4403,서울특별시 강남구 역삼동 820-9,32.0,2888.0,90.25
4404,서울특별시 강남구 논현동 235,1.0,173.0,173.0
4405,서울특별시 강남구 논현동 강남대로118길8,20.0,1337.0,66.85
4406,서울특별시 강남구 논현동 129,8.0,436.0,54.5
4407,서울특별시 강남구 신사동 640,0.0,0.0,0.0
4408,서울특별시 강남구 신사동 661번지,1.0,45.0,45.0
4409,서울특별시 강남구 대치동 890주변,12.0,2975.0,247.91666666666666
4410,서울특별시 강남구 신사동 533,11.0,1065.0,96.81818181818181
4411,서울특별시 강남구 삼성동 172-99,12.0,3011.0,250.91666666666666
4412,서울특별시 강남구 도곡동 961-1,2.0,545.0,272.5
4413,서울특별시 강남구 논현동 247-12,9.0,991.0,110.11111111111111
4414,서울특별시 강남구 압구정동 621-6,3.0,362.0,120.66666666666667
4415,서울특별시 강남구 신사동 535-1,13.0,1109.0,85.3076923076923
4416,서울특별시 강남구 역삼동 619-26,27.0,2585.0,95.74074074074075
4417,서울특별시 강남구 역삼동 807-18,2.0,757.0,378.5
4418,서울특별시 강남구 역삼동 643-10,10.0,2019.0,201.9
4419,서울특별시 강남구 역삼동 서울 강남구 테헤란로 329-2,11.0,1646.0,149.63636363636363
4420,서울특별시 강남구 도곡동 952-11,1.0,363.0,363.0
4421,서울특별시 강남구 신사동 539-12,12.0,400.0,33.333333333333336
4422,서울특별시 강남구 논현동 120-4,20.0,669.0,33.45
4423,서울특별시 강남구 논현동 147-8번지주변,17.0,848.0,49.88235294117647
4424,서울특별시 강남구 삼성동 서울 강남구 봉은사로68길 39,3.0,308.0,102.66666666666667
4425,서울특별시 강남구 삼성동 01월 29일,10.0,964.0,96.4
4426,서울특별시 강남구 대치동  1012-95 부근,2.0,111.0,55.5
4427,서울특별시 강남구 신사동 583-3,9.0,1472.0,163.55555555555554
4428,서울특별시 강남구 청담동 93,3.0,76.0,25.333333333333332
4429,서울특별시 강남구 율현동 108-9 부근,0.0,0.0,0.0
4430,서울특별시 강남구 논현동 178-16,5.0,868.0,173.6
4431,서울특별시 강남구 신사동 561-16,9.0,244.0,27.11111111111111
4432,서울특별시 강남구 대치동 930-7,2.0,111.0,55.5
4433,서울특별시 강남구 논현동 116-5,16.0,1941.0,121.3125
4434,서울특별시 강남구 신사동 510-10,16.0,473.0,29.5625
4435,서울특별시 강남구 논현동 193-15,4.0,838.0,209.5
4436,서울특별시 강남구 삼성동 171-3,8.0,2209.0,276.125
4437,서울특별시 강남구 논현동 272-29,1.0,20.0,20.0
4438,서울특별시 강남구 논현동 242-7주변,12.0,1073.0,89.41666666666667
4439,서울특별시 강남구 논현동 236-9,1.0,173.0,173.0
4440,서울특별시 강남구 신사동 535-14,12.0,423.0,35.25
4441,서울특별시 강남구 논현동 82-20주변,14.0,1490.0,106.42857142857143
4442,서울특별시 강남구 논현동 262-3,4.0,188.0,47.0
4443,서울특별시 강남구 청담동 118-1,2.0,31.0,15.5
4444,서울특별시 강남구 역삼동 782,2.0,757.0,378.5
4445,서울특별시 강남구 논현동 147-23주변,22.0,1032.0,46.90909090909091
4446,서울특별시 강남구 논현동 165-10,18.0,1228.0,68.22222222222223
4447,서울특별시 강남구 도곡동 902-63,1.0,523.0,523.0
4448,서울특별시 강남구 역삼동 707-15,12.0,2589.0,215.75
4449,서울특별시 강남구 대치동 919-21,2.0,211.0,105.5
4450,서울특별시 강남구 역삼동 테헤란로4길6,32.0,3030.0,94.6875
4451,서울특별시 강남구 역삼동 646-15,10.0,1888.0,188.8
4452,서울특별시 강남구 역삼동 801-35 부근,10.0,2577.0,257.7
4453,서울특별시 강남구 청담동 12월 31일,2.0,31.0,15.5
4454,서울특별시 강남구 논현동 233,1.0,173.0,173.0
4455,서울특별시 강남구 신사동 631-13,6.0,633.0,105.5
4456,서울특별시 강남구 역삼동 테헤란로4길46,25.0,2237.0,89.48
4457,서울특별시 강남구 압구정동 495 압구정로데오역,0.0,0.0,0.0
4458,서울특별시 강남구 역삼동 테헤란로4길,31.0,3010.0,97.09677419354838
4459,서울특별시 강남구 대치동 954-2,11.0,4583.0,416.6363636363636
4460,서울특별시 강남구 역삼동 역삼로4길,12.0,1165.0,97.08333333333333
4461,서울특별시 강남구 논현동 148-22주변,16.0,741.0,46.3125
4462,서울특별시 강남구 역삼동 618-18,25.0,2008.0,80.32
4463,서울특별시 강남구 논현동 172-25,7.0,872.0,124.57142857142857
4464,서울특별시 강남구 논현동 139-27,17.0,610.0,35.88235294117647
4465,서울특별시 강남구 역삼동 819-9주변,33.0,3080.0,93.33333333333333
4466,서울특별시 강남구 논현동 77-23,15.0,1501.0,100.06666666666666
4467,서울특별시 강남구 역삼동 721-38,10.0,2286.0,228.6
4468,서울특별시 강남구 역삼동 634-2주변,23.0,2325.0,101.08695652173913
4469,서울특별시 강남구 일원동 706-1,0.0,0.0,0.0
4470,서울특별시 강남구 대치동 630,1.0,138.0,138.0
4471,서울특별시 강남구 논현동 235-8,1.0,173.0,173.0
4472,서울특별시 강남구 청담동 서울특별시 강남구 도산대로 453,2.0,31.0,15.5
4473,서울특별시 강남구 역삼동 838-9,6.0,1054.0,175.66666666666666
4474,서울특별시 강남구 역삼동 647-3,20.0,2696.0,134.8
4475,서울특별시 강남구 역삼동 735-11주변,26.0,3235.0,124.42307692307692
4476,서울특별시 강남구 압구정동 420,8.0,1635.0,204.375
4477,서울특별시 강남구 대치동 테헤란로98길11,13.0,5611.0,431.61538461538464
4478,서울특별시 강남구 대치동 914-6,4.0,1451.0,362.75
4479,서울특별시 강남구 논현동 269-15,1.0,20.0,20.0
4480,서울특별시 강남구 일원동 701-3 부근,1.0,2850.0,2850.0
4481,서울특별시 강남구 논현동 120,20.0,669.0,33.45
4482,서울특별시 강남구 논현동 93-9주변,7.0,596.0,85.14285714285714
4483,서울특별시 강남구 대치동 도곡로429,3.0,249.0,83.0
4484,서울특별시 강남구 역삼동 604-5,7.0,941.0,134.42857142857142
4485,서울특별시 강남구 역삼동 819-10주변,33.0,3080.0,93.33333333333333
4486,서울특별시 강남구 삼성동 124-27,12.0,4963.0,413.5833333333333
4487,서울특별시 강남구 논현동 229-13,2.0,345.0,172.5
4488,서울특별시 강남구 논현동 104-6,14.0,1832.0,130.85714285714286
4489,서울특별시 강남구 논현동 268-17,1.0,20.0,20.0
4490,서울특별시 강남구 청담동 123-17,5.0,705.0,141.0
4491,서울특별시 강남구 논현동 봉은사로307,1.0,20.0,20.0
4492,서울특별시 강남구 역삼동 681-2,0.0,0.0,0.0
4493,서울특별시 강남구 역삼동 736-8,10.0,1888.0,188.8
4494,서울특별시 강남구 논현동 153-10,6.0,602.0,100.33333333333333
4495,서울특별시 강남구 자곡동 자곡로180,0.0,0.0,0.0
4496,서울특별시 강남구 역삼동 684-4,1.0,34.0,34.0
4497,서울특별시 강남구 역삼동 734-12,0.0,0.0,0.0
4498,서울특별시 강남구 신사동 532-5,11.0,994.0,90.36363636363636
4499,서울특별시 강남구 자곡동 636,0.0,0.0,0.0
4500,서울특별시 강남구 대치동 994-6,0.0,0.0,0.0
4501,서울특별시 강남구 삼성동 130-9번지,12.0,3110.0,259.1666666666667
4502,서울특별시 강남구 개포동 1190-5,0.0,0.0,0.0
4503,서울특별시 강남구 역삼동 테헤란로52길16,12.0,2425.0,202.08333333333334
4504,서울특별시 강남구 역삼동 735-4,21.0,2736.0,130.28571428571428
4505,서울특별시 강남구 논현동 231-9,1.0,173.0,173.0
4506,서울특별시 강남구 논현동 248-1주변,12.0,1342.0,111.83333333333333
4507,서울특별시 강남구 논현동 234-4,1.0,173.0,173.0
4508,서울특별시 강남구 삼성동 149,2.0,2255.0,1127.5
4509,서울특별시 강남구 일원동 서울 강남구 개포로 지하 522,0.0,0.0,0.0
4510,서울특별시 강남구 청담동 128-13,4.0,694.0,173.5
4511,서울특별시 강남구 논현동 35-18,10.0,906.0,90.6
4512,서울특별시 강남구 신사동 512-11,14.0,420.0,30.0
4513,서울특별시 강남구 역삼동 608-3,4.0,824.0,206.0
4514,서울특별시 강남구 논현동 279-146,3.0,281.0,93.66666666666667
